row_index,ABBR,example,D_A,D_B,D_C,D_A_minus_D_B,L1H30_patched_logit_difference,L1H30_indirect_effect,L1H30_normalized_restoration,L1H24_patched_logit_difference,L1H24_indirect_effect,L1H24_normalized_restoration,L7H6_patched_logit_difference,L7H6_indirect_effect,L7H6_normalized_restoration,L3H4_patched_logit_difference,L3H4_indirect_effect,L3H4_normalized_restoration,MLP_L0_patched_logit_difference,MLP_L0_indirect_effect,MLP_L0_normalized_restoration,MLP_L14_patched_logit_difference,MLP_L14_indirect_effect,MLP_L14_normalized_restoration,MLP_L31_patched_logit_difference,MLP_L31_indirect_effect,MLP_L31_normalized_restoration
74,AML,5,2.6923828125,2.6953125,0.890625,-0.0029296875,2.67578125,-0.01953125,6.666666666666667,2.70703125,0.01171875,-4.0,2.69140625,-0.00390625,1.3333333333333333,2.705078125,0.009765625,-3.3333333333333335,2.72265625,0.02734375,-9.333333333333334,2.7109375,0.015625,-5.333333333333333,2.693359375,-0.001953125,0.6666666666666666
75,ANA,1,2.6484375,2.46875,-1.29296875,0.1796875,2.54296875,0.07421875,0.41304347826086957,2.5390625,0.0703125,0.391304347826087,2.484375,0.015625,0.08695652173913043,2.5078125,0.0390625,0.21739130434782608,2.73828125,0.26953125,1.5,2.53515625,0.06640625,0.3695652173913043,2.51171875,0.04296875,0.2391304347826087
76,ANA,2,3.091796875,2.57421875,0.98828125,0.517578125,2.58984375,0.015625,0.03018867924528302,2.58984375,0.015625,0.03018867924528302,2.57421875,0.0,0.0,2.53515625,-0.0390625,-0.07547169811320754,2.7578125,0.18359375,0.35471698113207545,2.55859375,-0.015625,-0.03018867924528302,2.5703125,-0.00390625,-0.007547169811320755
77,ANA,3,3.0966796875,2.740234375,-0.453125,0.3564453125,2.736328125,-0.00390625,-0.010958904109589041,2.720703125,-0.01953125,-0.0547945205479452,2.703125,-0.037109375,-0.10410958904109589,2.7265625,-0.013671875,-0.038356164383561646,2.6640625,-0.076171875,-0.2136986301369863,2.771484375,0.03125,0.08767123287671233,2.734375,-0.005859375,-0.01643835616438356
78,ANA,4,2.994140625,2.62890625,1.01953125,0.365234375,2.6015625,-0.02734375,-0.0748663101604278,2.60546875,-0.0234375,-0.06417112299465241,2.62109375,-0.0078125,-0.0213903743315508,2.54296875,-0.0859375,-0.23529411764705882,2.71875,0.08984375,0.24598930481283424,2.63671875,0.0078125,0.0213903743315508,2.6484375,0.01953125,0.053475935828877004
79,ANA,5,2.671875,2.71875,0.51171875,-0.046875,2.7265625,0.0078125,-0.16666666666666666,2.7578125,0.0390625,-0.8333333333333334,2.67578125,-0.04296875,0.9166666666666666,2.71875,0.0,-0.0,2.625,-0.09375,2.0,2.73046875,0.01171875,-0.25,2.66796875,-0.05078125,1.0833333333333333
80,ANCA,1,0.271484375,-0.033203125,-0.3642578125,0.3046875,-0.02734375,0.005859375,0.019230769230769232,-0.0234375,0.009765625,0.03205128205128205,-0.025390625,0.0078125,0.02564102564102564,-0.021484375,0.01171875,0.038461538461538464,0.015625,0.048828125,0.16025641025641027,-0.029296875,0.00390625,0.01282051282051282,-0.025390625,0.0078125,0.02564102564102564
81,ANCA,2,0.220703125,-0.048828125,-0.39111328125,0.26953125,-0.056640625,-0.0078125,-0.028985507246376812,-0.060546875,-0.01171875,-0.043478260869565216,-0.056640625,-0.0078125,-0.028985507246376812,-0.056640625,-0.0078125,-0.028985507246376812,-0.00390625,0.044921875,0.16666666666666666,-0.064453125,-0.015625,-0.057971014492753624,-0.048828125,0.0,0.0
82,ANCA,3,0.240234375,0.009765625,-0.314453125,0.23046875,0.01171875,0.001953125,0.00847457627118644,0.001953125,-0.0078125,-0.03389830508474576,0.009765625,0.0,0.0,0.0078125,-0.001953125,-0.00847457627118644,0.01171875,0.001953125,0.00847457627118644,0.001953125,-0.0078125,-0.03389830508474576,0.009765625,0.0,0.0
83,ANCA,4,0.3671875,-0.056640625,-0.3896484375,0.423828125,-0.0625,-0.005859375,-0.013824884792626729,-0.05078125,0.005859375,0.013824884792626729,-0.05859375,-0.001953125,-0.004608294930875576,-0.064453125,-0.0078125,-0.018433179723502304,-0.01953125,0.037109375,0.08755760368663594,-0.05078125,0.005859375,0.013824884792626729,-0.06640625,-0.009765625,-0.02304147465437788
84,ANCA,5,0.240234375,-0.07421875,-0.38232421875,0.314453125,-0.07421875,0.0,0.0,-0.078125,-0.00390625,-0.012422360248447204,-0.083984375,-0.009765625,-0.031055900621118012,-0.072265625,0.001953125,0.006211180124223602,-0.029296875,0.044921875,0.14285714285714285,-0.068359375,0.005859375,0.018633540372670808,-0.083984375,-0.009765625,-0.031055900621118012
85,ANC,1,2.453125,2.015625,-2.138671875,0.4375,2.1796875,0.1640625,0.375,2.048828125,0.033203125,0.07589285714285714,2.07421875,0.05859375,0.13392857142857142,1.98046875,-0.03515625,-0.08035714285714286,1.71875,-0.296875,-0.6785714285714286,2.103515625,0.087890625,0.20089285714285715,2.013671875,-0.001953125,-0.004464285714285714
86,ANC,2,2.73046875,2.8046875,-1.001953125,-0.07421875,2.7734375,-0.03125,0.42105263157894735,2.771484375,-0.033203125,0.4473684210526316,2.796875,-0.0078125,0.10526315789473684,2.783203125,-0.021484375,0.2894736842105263,2.59765625,-0.20703125,2.789473684210526,2.8046875,0.0,-0.0,2.783203125,-0.021484375,0.2894736842105263
87,ANC,3,2.787109375,2.958984375,-1.9921875,-0.171875,3.03125,0.072265625,-0.42045454545454547,3.009765625,0.05078125,-0.29545454545454547,2.9609375,0.001953125,-0.011363636363636364,2.974609375,0.015625,-0.09090909090909091,2.6796875,-0.279296875,1.625,3.021484375,0.0625,-0.36363636363636365,2.958984375,0.0,-0.0
88,ANC,4,2.650390625,2.734375,-0.04296875,-0.083984375,2.81640625,0.08203125,-0.9767441860465116,2.80859375,0.07421875,-0.8837209302325582,2.7734375,0.0390625,-0.46511627906976744,2.7421875,0.0078125,-0.09302325581395349,2.55078125,-0.18359375,2.186046511627907,2.82421875,0.08984375,-1.069767441860465,2.75390625,0.01953125,-0.23255813953488372
89,ANC,5,2.650390625,1.64453125,-1.791015625,1.005859375,1.71875,0.07421875,0.07378640776699029,1.61328125,-0.03125,-0.031067961165048542,1.6171875,-0.02734375,-0.027184466019417475,1.65234375,0.0078125,0.007766990291262136,1.865234375,0.220703125,0.21941747572815534,1.6796875,0.03515625,0.03495145631067961,1.6015625,-0.04296875,-0.04271844660194175
90,ASA,1,0.802734375,0.8359375,-0.416015625,-0.033203125,0.833984375,-0.001953125,0.058823529411764705,0.830078125,-0.005859375,0.17647058823529413,0.83203125,-0.00390625,0.11764705882352941,0.80859375,-0.02734375,0.8235294117647058,0.849609375,0.013671875,-0.4117647058823529,0.849609375,0.013671875,-0.4117647058823529,0.853515625,0.017578125,-0.5294117647058824
91,ASA,2,0.9521484375,1.056640625,-0.7216796875,-0.1044921875,1.044921875,-0.01171875,0.11214953271028037,1.0625,0.005859375,-0.056074766355140186,1.064453125,0.0078125,-0.07476635514018691,1.046875,-0.009765625,0.09345794392523364,0.80859375,-0.248046875,2.3738317757009346,1.06640625,0.009765625,-0.09345794392523364,1.060546875,0.00390625,-0.037383177570093455
92,ASA,3,0.744140625,0.66796875,-0.005859375,0.076171875,0.66015625,-0.0078125,-0.10256410256410256,0.66015625,-0.0078125,-0.10256410256410256,0.658203125,-0.009765625,-0.1282051282051282,0.671875,0.00390625,0.05128205128205128,0.65234375,-0.015625,-0.20512820512820512,0.6484375,-0.01953125,-0.2564102564102564,0.66015625,-0.0078125,-0.10256410256410256
93,ASA,4,0.99609375,1.025390625,-1.8193359375,-0.029296875,1.052734375,0.02734375,-0.9333333333333333,1.12109375,0.095703125,-3.2666666666666666,1.025390625,0.0,-0.0,1.041015625,0.015625,-0.5333333333333333,0.5390625,-0.486328125,16.6,1.01171875,-0.013671875,0.4666666666666667,1.021484375,-0.00390625,0.13333333333333333
94,ASA,5,1.03125,0.896484375,-1.314453125,0.134765625,0.916015625,0.01953125,0.14492753623188406,0.9375,0.041015625,0.30434782608695654,0.9140625,0.017578125,0.13043478260869565,0.927734375,0.03125,0.2318840579710145,0.693359375,-0.203125,-1.5072463768115942,0.916015625,0.01953125,0.14492753623188406,0.90625,0.009765625,0.07246376811594203
95,ASD,1,3.1796875,2.32421875,-0.0234375,0.85546875,2.4765625,0.15234375,0.1780821917808219,2.34375,0.01953125,0.0228310502283105,2.33203125,0.0078125,0.0091324200913242,2.484375,0.16015625,0.1872146118721461,2.73046875,0.40625,0.4748858447488584,2.39453125,0.0703125,0.0821917808219178,2.33203125,0.0078125,0.0091324200913242
96,ASD,2,3.228515625,3.21484375,1.373046875,0.013671875,3.265625,0.05078125,3.7142857142857144,3.263671875,0.048828125,3.5714285714285716,3.296875,0.08203125,6.0,3.283203125,0.068359375,5.0,3.09765625,-0.1171875,-8.571428571428571,3.23046875,0.015625,1.1428571428571428,3.232421875,0.017578125,1.2857142857142858
97,ASD,3,3.177734375,3.142578125,-1.955078125,0.03515625,3.126953125,-0.015625,-0.4444444444444444,3.11328125,-0.029296875,-0.8333333333333334,3.146484375,0.00390625,0.1111111111111111,3.1640625,0.021484375,0.6111111111111112,2.171875,-0.970703125,-27.61111111111111,3.177734375,0.03515625,1.0,3.171875,0.029296875,0.8333333333333334
98,ASD,4,3.40234375,3.10546875,0.671875,0.296875,3.10546875,0.0,0.0,3.08984375,-0.015625,-0.05263157894736842,3.08984375,-0.015625,-0.05263157894736842,3.1640625,0.05859375,0.19736842105263158,3.13671875,0.03125,0.10526315789473684,3.09375,-0.01171875,-0.039473684210526314,3.15234375,0.046875,0.15789473684210525
99,ASD,5,3.11328125,2.986328125,0.41015625,0.126953125,2.984375,-0.001953125,-0.015384615384615385,2.970703125,-0.015625,-0.12307692307692308,2.97265625,-0.013671875,-0.1076923076923077,2.943359375,-0.04296875,-0.3384615384615385,2.76953125,-0.216796875,-1.7076923076923076,2.943359375,-0.04296875,-0.3384615384615385,3.001953125,0.015625,0.12307692307692308
100,AVF,1,5.2890625,4.767578125,0.22265625,0.521484375,4.76171875,-0.005859375,-0.011235955056179775,4.828125,0.060546875,0.11610486891385768,4.794921875,0.02734375,0.052434456928838954,4.798828125,0.03125,0.0599250936329588,5.0478515625,0.2802734375,0.5374531835205992,4.828125,0.060546875,0.11610486891385768,4.7666015625,-0.0009765625,-0.0018726591760299626
101,AVF,2,5.62841796875,4.2822265625,0.203125,1.34619140625,4.248046875,-0.0341796875,-0.025389916575988394,4.21484375,-0.0673828125,-0.05005440696409141,4.2529296875,-0.029296875,-0.02176278563656148,4.2197265625,-0.0625,-0.04642727602466449,4.5478515625,0.265625,0.1973159231048241,4.2216796875,-0.060546875,-0.044976423648893725,4.244140625,-0.0380859375,-0.028291621327529923
102,AVF,3,4.78955078125,3.97265625,1.361328125,0.81689453125,3.912109375,-0.060546875,-0.07411835026897788,3.9443359375,-0.0283203125,-0.034668260609683206,3.9111328125,-0.0615234375,-0.07531380753138076,3.9736328125,0.0009765625,0.001195457262402869,4.2158203125,0.2431640625,0.2976688583383144,4.013671875,0.041015625,0.0502092050209205,3.9716796875,-0.0009765625,-0.001195457262402869
103,AVF,4,5.60107421875,5.259765625,2.052734375,0.34130859375,5.291015625,0.03125,0.09155937052932761,5.2294921875,-0.0302734375,-0.08869814020028613,5.2548828125,-0.0048828125,-0.01430615164520744,5.291015625,0.03125,0.09155937052932761,5.45703125,0.197265625,0.5779685264663805,5.298828125,0.0390625,0.11444921316165951,5.2216796875,-0.0380859375,-0.11158798283261803
104,AVF,5,5.11376953125,4.3984375,0.60546875,0.71533203125,4.4111328125,0.0126953125,0.017747440273037544,4.41015625,0.01171875,0.016382252559726963,4.412109375,0.013671875,0.01911262798634812,4.4423828125,0.0439453125,0.06143344709897611,5.26953125,0.87109375,1.2177474402730375,4.435546875,0.037109375,0.05187713310580205,4.4296875,0.03125,0.04368600682593857
105,AVR,1,4.208984375,4.484375,-1.259765625,-0.275390625,4.576171875,0.091796875,-0.3333333333333333,4.498046875,0.013671875,-0.04964539007092199,4.48046875,-0.00390625,0.014184397163120567,4.423828125,-0.060546875,0.2198581560283688,3.9375,-0.546875,1.9858156028368794,4.583984375,0.099609375,-0.3617021276595745,4.478515625,-0.005859375,0.02127659574468085
106,AVR,2,4.8369140625,4.791015625,-0.7265625,0.0458984375,4.82421875,0.033203125,0.723404255319149,4.791015625,0.0,0.0,4.79296875,0.001953125,0.0425531914893617,4.888671875,0.09765625,2.127659574468085,4.38671875,-0.404296875,-8.808510638297872,4.7578125,-0.033203125,-0.723404255319149,4.826171875,0.03515625,0.7659574468085106
107,AVR,3,4.298828125,4.0625,-0.5859375,0.236328125,4.03125,-0.03125,-0.1322314049586777,3.91015625,-0.15234375,-0.6446280991735537,4.03125,-0.03125,-0.1322314049586777,4.046875,-0.015625,-0.06611570247933884,3.73046875,-0.33203125,-1.4049586776859504,4.06640625,0.00390625,0.01652892561983471,4.0625,0.0,0.0
108,AVR,4,4.2978515625,4.48046875,-1.029296875,-0.1826171875,4.546875,0.06640625,-0.36363636363636365,4.5078125,0.02734375,-0.1497326203208556,4.56640625,0.0859375,-0.47058823529411764,4.59765625,0.1171875,-0.6417112299465241,3.57421875,-0.90625,4.962566844919786,4.50390625,0.0234375,-0.12834224598930483,4.51171875,0.03125,-0.1711229946524064
109,AVR,5,4.37109375,5.11328125,-0.771484375,-0.7421875,5.142578125,0.029296875,-0.039473684210526314,5.107421875,-0.005859375,0.007894736842105263,5.14453125,0.03125,-0.042105263157894736,4.939453125,-0.173828125,0.23421052631578948,4.34765625,-0.765625,1.0315789473684212,5.1640625,0.05078125,-0.06842105263157895,5.134765625,0.021484375,-0.02894736842105263
110,BAL,1,4.4501953125,4.41796875,-0.37109375,0.0322265625,4.419921875,0.001953125,0.06060606060606061,4.37890625,-0.0390625,-1.2121212121212122,4.390625,-0.02734375,-0.8484848484848485,4.560546875,0.142578125,4.424242424242424,4.7109375,0.29296875,9.090909090909092,4.41796875,0.0,0.0,4.412109375,-0.005859375,-0.18181818181818182
111,BAL,2,4.318359375,4.826171875,-0.65625,-0.5078125,4.875,0.048828125,-0.09615384615384616,4.875,0.048828125,-0.09615384615384616,4.87890625,0.052734375,-0.10384615384615385,5.041015625,0.21484375,-0.4230769230769231,4.64453125,-0.181640625,0.3576923076923077,4.880859375,0.0546875,-0.1076923076923077,4.85546875,0.029296875,-0.057692307692307696
112,BAL,3,4.2109375,4.498046875,-0.765625,-0.287109375,4.513671875,0.015625,-0.05442176870748299,4.513671875,0.015625,-0.05442176870748299,4.4453125,-0.052734375,0.1836734693877551,4.5546875,0.056640625,-0.19727891156462585,4.755859375,0.2578125,-0.8979591836734694,4.640625,0.142578125,-0.4965986394557823,4.51171875,0.013671875,-0.047619047619047616
113,BAL,4,4.8427734375,4.8515625,0.181640625,-0.0087890625,4.865234375,0.013671875,-1.5555555555555556,4.8681640625,0.0166015625,-1.8888888888888888,4.8515625,0.0,-0.0,4.8681640625,0.0166015625,-1.8888888888888888,4.861328125,0.009765625,-1.1111111111111112,4.826171875,-0.025390625,2.888888888888889,4.8583984375,0.0068359375,-0.7777777777777778
114,BAL,5,4.73779296875,4.796875,0.6943359375,-0.05908203125,4.767578125,-0.029296875,0.49586776859504134,4.7734375,-0.0234375,0.39669421487603307,4.796875,0.0,-0.0,4.798828125,0.001953125,-0.03305785123966942,4.974609375,0.177734375,-3.0082644628099175,4.7861328125,-0.0107421875,0.18181818181818182,4.8154296875,0.0185546875,-0.3140495867768595
115,BMI,1,2.546875,2.453125,0.6015625,0.09375,2.484375,0.03125,0.3333333333333333,2.44921875,-0.00390625,-0.041666666666666664,2.44921875,-0.00390625,-0.041666666666666664,2.4765625,0.0234375,0.25,2.50390625,0.05078125,0.5416666666666666,2.4140625,-0.0390625,-0.4166666666666667,2.44921875,-0.00390625,-0.041666666666666664
116,BMI,2,2.44921875,2.44921875,0.82421875,0.0,2.44921875,0.0,nan,2.43359375,-0.015625,nan,2.43359375,-0.015625,nan,2.46484375,0.015625,nan,2.25390625,-0.1953125,nan,2.45703125,0.0078125,nan,2.43359375,-0.015625,nan
117,BMI,3,2.7890625,2.2578125,0.404296875,0.53125,2.2578125,0.0,0.0,2.3046875,0.046875,0.08823529411764706,2.234375,-0.0234375,-0.04411764705882353,2.35546875,0.09765625,0.18382352941176472,2.8671875,0.609375,1.1470588235294117,2.25390625,-0.00390625,-0.007352941176470588,2.2578125,0.0,0.0
118,BMI,4,2.67578125,2.58203125,0.82421875,0.09375,2.671875,0.08984375,0.9583333333333334,2.60546875,0.0234375,0.25,2.60546875,0.0234375,0.25,2.63671875,0.0546875,0.5833333333333334,2.421875,-0.16015625,-1.7083333333333333,2.69140625,0.109375,1.1666666666666667,2.6015625,0.01953125,0.20833333333333334
119,BMI,5,1.9140625,1.7421875,0.390625,0.171875,1.7578125,0.015625,0.09090909090909091,1.71875,-0.0234375,-0.13636363636363635,1.7421875,0.0,0.0,1.75,0.0078125,0.045454545454545456,1.6484375,-0.09375,-0.5454545454545454,1.7421875,0.0,0.0,1.7421875,0.0,0.0
120,BMT,1,-0.76953125,-1.109375,-1.619140625,0.33984375,-1.111328125,-0.001953125,-0.005747126436781609,-1.109375,0.0,0.0,-1.072265625,0.037109375,0.10919540229885058,-1.03125,0.078125,0.22988505747126436,-1.078125,0.03125,0.09195402298850575,-1.048828125,0.060546875,0.1781609195402299,-1.072265625,0.037109375,0.10919540229885058
121,BMT,2,-0.26171875,-0.455078125,-1.5126953125,0.193359375,-0.416015625,0.0390625,0.20202020202020202,-0.458984375,-0.00390625,-0.020202020202020204,-0.453125,0.001953125,0.010101010101010102,-0.41796875,0.037109375,0.1919191919191919,-0.423828125,0.03125,0.16161616161616163,-0.458984375,-0.00390625,-0.020202020202020204,-0.458984375,-0.00390625,-0.020202020202020204
122,BMT,3,-0.37890625,-0.58203125,-1.73876953125,0.203125,-0.6328125,-0.05078125,-0.25,-0.619140625,-0.037109375,-0.18269230769230768,-0.6328125,-0.05078125,-0.25,-0.6328125,-0.05078125,-0.25,-0.72265625,-0.140625,-0.6923076923076923,-0.6328125,-0.05078125,-0.25,-0.634765625,-0.052734375,-0.25961538461538464
123,BMT,4,-0.427734375,-0.68359375,-1.7880859375,0.255859375,-0.640625,0.04296875,0.16793893129770993,-0.626953125,0.056640625,0.22137404580152673,-0.603515625,0.080078125,0.31297709923664124,-0.640625,0.04296875,0.16793893129770993,-0.701171875,-0.017578125,-0.06870229007633588,-0.640625,0.04296875,0.16793893129770993,-0.640625,0.04296875,0.16793893129770993
124,BMT,5,-0.287109375,-0.716796875,-1.3291015625,0.4296875,-0.7109375,0.005859375,0.013636363636363636,-0.6875,0.029296875,0.06818181818181818,-0.685546875,0.03125,0.07272727272727272,-0.69921875,0.017578125,0.04090909090909091,-0.716796875,0.0,0.0,-0.69921875,0.017578125,0.04090909090909091,-0.697265625,0.01953125,0.045454545454545456
125,CAD,1,2.689453125,3.0859375,-0.720703125,-0.396484375,3.0078125,-0.078125,0.19704433497536947,3.02734375,-0.05859375,0.1477832512315271,3.0859375,0.0,-0.0,3.07421875,-0.01171875,0.029556650246305417,2.556640625,-0.529296875,1.3349753694581281,3.12109375,0.03515625,-0.08866995073891626,3.07421875,-0.01171875,0.029556650246305417
126,CAD,2,2.326171875,2.52734375,-1.66796875,-0.201171875,2.4609375,-0.06640625,0.3300970873786408,2.44921875,-0.078125,0.3883495145631068,2.5078125,-0.01953125,0.0970873786407767,2.453125,-0.07421875,0.36893203883495146,2.41796875,-0.109375,0.5436893203883495,2.57421875,0.046875,-0.23300970873786409,2.4921875,-0.03515625,0.17475728155339806
127,CAD,3,2.4375,2.34765625,-1.57421875,0.08984375,2.375,0.02734375,0.30434782608695654,2.33984375,-0.0078125,-0.08695652173913043,2.390625,0.04296875,0.4782608695652174,2.39453125,0.046875,0.5217391304347826,2.60546875,0.2578125,2.869565217391304,2.3515625,0.00390625,0.043478260869565216,2.359375,0.01171875,0.13043478260869565
128,CAD,4,2.775390625,2.87890625,-0.9453125,-0.103515625,2.86328125,-0.015625,0.1509433962264151,2.828125,-0.05078125,0.49056603773584906,2.859375,-0.01953125,0.18867924528301888,2.79296875,-0.0859375,0.8301886792452831,2.765625,-0.11328125,1.0943396226415094,2.84375,-0.03515625,0.33962264150943394,2.84375,-0.03515625,0.33962264150943394
129,CAD,5,2.265625,2.380859375,-0.736328125,-0.115234375,2.36328125,-0.017578125,0.15254237288135594,2.365234375,-0.015625,0.13559322033898305,2.380859375,0.0,-0.0,2.384765625,0.00390625,-0.03389830508474576,2.25390625,-0.126953125,1.1016949152542372,2.400390625,0.01953125,-0.1694915254237288,2.3828125,0.001953125,-0.01694915254237288
130,CDI,1,3.78515625,3.109375,-2.63525390625,0.67578125,3.1015625,-0.0078125,-0.011560693641618497,3.1640625,0.0546875,0.08092485549132948,3.109375,0.0,0.0,3.0390625,-0.0703125,-0.10404624277456648,2.4609375,-0.6484375,-0.9595375722543352,3.125,0.015625,0.023121387283236993,3.1328125,0.0234375,0.03468208092485549
131,CDI,2,3.9765625,3.2265625,-2.0732421875,0.75,3.2890625,0.0625,0.08333333333333333,3.25,0.0234375,0.03125,3.28125,0.0546875,0.07291666666666667,3.0546875,-0.171875,-0.22916666666666666,3.453125,0.2265625,0.3020833333333333,3.234375,0.0078125,0.010416666666666666,3.2734375,0.046875,0.0625
132,CDI,3,3.9775390625,1.53125,-2.67578125,2.4462890625,1.4765625,-0.0546875,-0.022355289421157686,1.5078125,-0.0234375,-0.009580838323353293,1.5078125,-0.0234375,-0.009580838323353293,1.4375,-0.09375,-0.03832335329341317,2.0078125,0.4765625,0.19481037924151698,1.4453125,-0.0859375,-0.035129740518962074,1.53125,0.0,0.0
